X	Y
32,7282	21,3083
34,9697	20,7733
37,044	19,5026
38,4826	17,5297
38,7837	16,1921
38,6833	14,6539
38,215	14,1189
37,2113	13,9517
35,5719	14,0186
34,5013	14,8211
33,7653	14,9549
33,1296	14,6873
31,8918	12,0122
30,955	10,1396
29,3826	7,6985
27,2717	5,0488
24,8963	2,6411
21,0453	-0,3393
18,1288	-2,3185
15,3519	-3,8233
13,01	-4,8934
12,8093	-5,3281
13,8464	-6,9666
14,181	-7,7691
13,479	-11,1236
12,8768	-11,6586
10,8025	-11,6586
7,0555	-8,0137
3,4757	-4,7701
2,7396	-4,7032
0	-5,3543
