X	Y
0	0
2,699	-0,7934
7,7974	-1,5335
12,6675	-1,8519
19,4856	-1,9683
25,8441	-1,3322
31,6927	-0,2404
36,667	1,7852
40,7664	4,5181
44,2729	7,6148
47,0971	11,3278
48,3958	14,7922
48,9655	16,2992
49,4207	18,3463
49,3983	20,5118
48,9204	23,082
48,3284	25,6151
48,2374	27,0708
48,8519	28,1626
50,1718	28,8677
