X	Y
0	0
1,2432	-0,0339
3,4198	-0,0045
5,8317	-0,0633
8,1554	-0,0339
10,332	0,2601
12,4204	0,4953
14,3911	0,7893
16,1585	1,319
18,103	1,7617
19,7208	2,4379
21,2832	3,2046
22,5186	3,9689
24,2835	4,9685
25,5482	5,7917
26,7266	6,8525
27,9346	7,9427
29,0524	9,1187
30,1144	10,2974
31,0263	11,5909
31,8802	13,0343
32,5874	14,5084
33,1168	16,0371
33,5874	17,8304
33,8838	19,6924
34,0308	21,3681
34,0308	24,2786
34,2078	24,9038
34,7373	25,1978
35,0903	25,3447
