X	Y
43,4064	20,1008
45,1185	19,3674
45,7126	18,4943
45,6077	17,2021
44,9438	16,329
43,4763	15,8051
41,7292	15,4559
40,5412	14,967
39,7725	13,7446
38,9689	11,3698
38,1652	9,8681
37,082	8,2267
35,1552	5,9494
32,9539	4,0286
31,4165	2,7714
28,7609	1,095
25,5054	-0,7614
22,5004	-2,2282
21,1029	-2,7554
20,7535	-3,4189
21,4872	-4,0475
21,627	-4,746
20,7535	-6,8764
20,1944	-7,1208
16,4207	-7,1208
14,6387	-5,4794
13,5905	-4,9206
9,283	-5,1309
5,8238	-3,9086
2,749	-3,3148
1,3863	-3,3498
0	-4,6078
