X	Y
34,512	25,543
36,7246	25,066
37,9692	24,3367
38,5254	23,6264
38,5872	22,2057
37,9692	21,2792
37,104	20,9395
35,6209	21,0012
34,4158	21,8042
33,7051	21,866
32,9944	19,8277
31,4804	16,1216
29,9354	13,1568
26,8423	7,6157
23,687	3,2171
20,5638	-0,0927
17,9682	-2,1311
16,516	-3,2738
15,7126	-3,737
16,5778	-4,9415
16,6705	-5,6209
15,7435	-7,5357
15,28	-7,9063
12,3755	-7,9063
10,7343	-6,3296
8,6022	-4,878
5,4138	-5,6814
3,9307	-4,2299
1,4896	-3,396
0	-3,4138
