X	Y
75,9986	31,0147
77,4979	29,8622
78,5935	27,9028
78,7665	26,5197
77,4979	25,079
71,3279	16,8381
65,3886	8,5396
62,7938	5,3701
61,6982	3,8717
60,7179	1,7395
59,2187	0,6446
57,4851	0,0638
56,4436	-1,442
53,2721	-2,0759
43,5197	-3,9808
37,5227	-5,3062
33,7169	-6,2283
32,5637	-7,4385
32,7374	-9,1218
34,6403	-11,7151
34,8133	-13,2134
34,0637	-15,0575
33,1411	-17,0169
32,3914	-17,4203
29,5083	-17,4203
26,6251	-14,5389
22,1851	-9,8133
19,7632	-7,5082
13,4034	-6,8172
7,5794	-6,0104
0	-6,3
