X	Y
69,3303	13,7437
70,9854	13,4543
72,3094	12,2964
72,3508	10,601
71,937	9,898
71,275	9,4432
71,0681	8,7402
70,5716	-3,4999
72,1025	-4,575
72,8887	-5,7329
72,7647	-6,9002
72,1854	-7,4378
71,4406	-7,81
70,6131	-7,8927
70,4066	-8,7283
70,0342	-8,9764
35,5099	-8,8103
34,8893	-9,5133
35,1789	-10,4644
39,2347	-17,5402
39,4006	-19,2861
38,78	-22,4288
38,3662	-22,6769
37,0836	-22,8423
36,0078	-22,8423
34,7665	-22,6769
34,3941	-22,1807
29,1796	-5,2629
0	-3,8984
