X	Y
77,5551	18,5483
78,2485	18,2284
79,262	17,1622
79,742	15,7229
79,422	14,87
78,7819	14,2303
77,8218	14,0704
77,5018	13,6972
76,1149	8,7929
74,8348	3,3021
73,1812	-1,9221
72,221	-4,1771
70,3541	-6,5226
68,5939	-7,5355
66,9404	-8,1219
62,8332	-8,6017
58,8326	-9,0281
50,2982	-9,9344
42,0305	-11,0538
38,446	-11,9085
38,126	-12,7081
40,2076	-17,7831
40,1542	-18,6361
38,0185	-22,3754
37,4318	-22,8019
34,1247	-22,7486
33,5379	-22,3221
25,0035	-7,3425
5,7151	-6,483
3,2081	-5,097
0	-4,9084
