X	Y
0	0
10,4737	0
25,5536	-0,0053
33,9386	0,7374
41,5397	1,6859
48,9374	3,2129
55,583	5,1107
66,3327	10,3164
72,3662	15,0226
75,3054	18,8345
77,8645	23,5377
79,9751	28,3787
81,7913	33,7008
83,4467	39,903
85,7612	47,672
88,0342	55,2758
88,1993	56,6785
88,9011	57,1323
90,182	59,5337
92,3697	62,7104
92,7856	64,1214
93,5286	64,6577
94,3542	66,4317
95,964	68,5358
97,3261	69,856
98,6489	71,0614
99,8872	71,6803
