X	Y
0	0
4,2652	-1,1165
9,3091	-1,8613
14,1237	-2,3196
18,4224	-2,0904
22,3532	-1,5192
25,5372	-0,6624
30,3133	0,9288
33,421	2,482
36,2377	4,3181
39,6695	7,3391
41,9194	9,8316
43,3889	12,4428
44,7418	15,6338
45,3542	17,429
45,8848	19,0202
46,172	21,0247
46,4577	22,9831
46,4985	24,86
47,6823	26,2064
49,9718	28,6999
51,1602	30,2551
52,1862	31,5719
53,6149	34,2239
54,3905	35,7335
55,0437	37,5288
55,6981	39,4936
56,188	40,9624
56,7187	43,2065
57,9025	43,7777
