X	Y
59,4555	44,3204
60,9225	43,9783
61,5582	43,0986
61,5093	41,5835
60,2379	39,824
57,8908	37,2337
55,0057	33,4705
52,3652	28,9252
50,3604	25,162
49,9692	24,5266
49,3824	24,4777
48,7956	24,5755
48,3555	24,38
47,7688	23,4514
45,8617	19,6393
42,7777	14,0011
39,3059	8,1363
36,761	4,167
34,6584	1,2346
31,331	-2,1461
27,4162	-5,4269
24,7228	-8,0251
23,5003	-8,2206
22,718	-8,2206
22,1312	-7,6829
16,3123	-7,6341
11,2268	-7,6829
9,7044	-6,7565
8,0907	-6,4144
6,1837	-6,2678
4,1299	-5,6324
0	-5,4772
